ID,UICNumber,APINumber,PermittedIntervalTopFt,PermittedIntervalBottomFt,PermittedMaxLiquidBPD,StartDate,SurfaceHoleLatitude,SurfaceHoleLongitude,CompletedWellDepthClassification,WellName
123646,124848,38939633,3075.0,6500.0,20000,2021-09-01,31.738732,-103.931074,Shallow,CREOLE SWD 1
123660,124899,31744504,3800.0,7000.0,20000,2021-10-04,32.32250522,-101.9027293,Shallow,YELLOWSTONE SWD 1
123777,124671,32944851,4200.0,6000.0,30000,2021-04-16,32.071609,-101.895014,Shallow,MIGISI SWD 1
123879,124948,10933771,2220.0,5310.0,40000,2021-11-04,31.900962,-104.149382,Shallow,NEEDLES 39 SWD 3
123998,124988,10933796,2025.0,4296.0,40000,2021-12-03,31.8764608,-104.1990027,Shallow,FOOLISH PLEASURE 6 SWD 7
124080,125155,10933818,,,30000,2022-03-15,31.965955,-104.113728,Shallow,SEA HERO 13 SWD 4
124111,125186,32945530,,,20000,2022-04-08,32.04020519,-102.25007755,Shallow,CASSELMAN8 2D
124197,125272,22741344,,,20000,2022-05-26,32.150522,-101.649776,Shallow,QUINN 20 1D
125140,126207,46142541,,,25000,2023-10-06,31.650817,-102.257851,Shallow,SWS RAILWAY 1
125192,126262,10934157,,,40000,2023-11-15,31.85337742,-104.1171957,Shallow,CLYDE VAN DUSEN 12 SWD 2
125242,126312,10934096,,,40000,2023-12-13,31.940434,-104.18657,Shallow,BUCHANAN 20 SWD 1
125275,126346,17339082,,,20000,2024-01-08,31.868026,-101.613144,Shallow,SCHWARTZ 1D
125423,126494,30136927,,,30000,2024-03-22,31.7784789,-103.536363,Shallow,COBRA 53-46 6D
125424,126495,30136835,,,30000,2024-03-22,31.7791233,-103.521043,Shallow,COBRA 53-47 3D
125425,126496,30136841,,,30000,2024-03-22,31.7737292,-103.5235414,Shallow,COBRA 53-47 4D
125459,126530,348914,,,30000,2024-04-08,32.1732061,-102.9807197,Shallow,B AND B SWD 20 1
125460,126531,348916,,,30000,2024-04-08,32.165592,-102.9814974,Shallow,B AND B SWD 20 3
124263,125338,22741776,,,20000,2022-06-28,32.16023,-101.629951,Shallow,QUINN 21 4D
124314,125389,22741780,,,10000,2022-07-29,32.305964,-101.690381,Shallow,EVES NEEDLE 1D
124415,125490,31744739,,,30000,2022-09-16,32.4012348,-101.8557481,Shallow,OCEANUS SWD 1D
124430,125505,10933847,,,35300,2022-09-27,31.846611,-104.081394,Shallow,HAY EVELYNN DMG SWD 1
124431,125506,10933844,,,35200,2022-09-27,31.847907,-104.093604,Shallow,HAY EVELYNN DMG SWD 2
124479,125554,31745125,,,20000,2022-10-19,32.2690149,-102.0258998,Shallow,SUNFLOWER SWD 2D
124482,125557,22741779,,,10000,2022-10-20,32.2842179,-101.66069728,Shallow,SAGUARO 1D
124516,125591,31744858,,,20000,2022-11-09,32.3880992,-101.7976206,Shallow,POSEIDON SWD 2
124733,12607,3332638,7300.0,8100.0,20000,2023-07-31,32.52644,-101.275081,Shallow,SHAFER SWD 1
125643,126714,31746271,,,30000,2024-07-17,32.499987,-101.804975,Shallow,CENTRAL DAVIS SWD 1
124849,125910,38341399,,,25000,2023-05-19,31.335212,-101.557692,Shallow,WEATHERBY 1219 SWD 1
124914,125978,38940373,,,20000,2023-06-15,31.78811234,-103.9264991,Shallow,BISHOP 57-T2-38 SWD 725
124915,125979,38940372,,,20000,2023-06-15,31.790824,-103.939056,Shallow,BISHOP 57-T2-38 SWD 724
124948,126013,31745456,,,30000,2023-06-23,32.1955,-101.703214,Shallow,ELK CREEK SWD 1
124983,126048,46142463,,,36000,2023-07-14,31.3443034,-101.9512282,Shallow,SUPERMAN 1D
125031,126098,10934097,,,40000,2023-08-08,31.940362,-104.168836,Shallow,BUCHANAN 21 SWD 2
125198,126268,348898,,,30000,2023-11-17,32.215992,-102.981138,Shallow,BULLHEAD 1 1
125199,126269,348899,,,30000,2023-11-17,32.208094,-102.98111,Shallow,BULLHEAD 1 2
125200,126270,348900,,,30000,2023-11-17,32.201772,-102.981081,Shallow,BULLHEAD 10 1
125201,126271,348904,,,30000,2023-11-17,32.195371,-102.981037,Shallow,BULLHEAD 10 2
125351,126422,31745794,,,20000,2024-02-06,32.2442121,-102.0378117,Shallow,PIRANHA SWD 2DR
125365,126436,32946594,,,10000,2024-02-14,31.98355164,-101.978196,Shallow,WHISLER SWD 1
125366,126437,49534942,,,20000,2024-02-15,31.89838048,-102.9697666,Shallow,COP SWD 1
125518,126589,22742249,,,20000,2024-05-15,32.400768,-101.301063,Shallow,THE SEVEN 1XD
96384,109473,22737927,3200.0,4800.0,35000,2014-02-21,32.39371561,-101.67541771,Shallow,HUGHES SWD 1
96466,114873,38935538,4200.0,6250.0,40000,2017-02-06,31.64038506,-103.54356733,Shallow,WILD COW 2D
96541,119293,47538023,5300.0,7500.0,40000,2019-10-07,31.62735521,-103.37102854,Shallow,PARKER SWD 1
96800,102278,38932439,4500.0,5561.0,20000,2010-09-24,31.16254157,-103.42958221,Shallow,"OSPREY ""9"" 903"
96825,107833,47536433,5000.0,6650.0,20000,2013-07-01,31.61090306,-103.39625309,Shallow,ROCA UNIT 7 1D
97002,105387,31737549,4350.0,5500.0,15000,2012-07-05,32.30663207,-101.9490109,Shallow,WILDCAT SWD 1
97504,93531,46134427,4660.0,5660.0,7500,2003-11-03,31.64610665,-102.05057097,Shallow,"DAVIDSON ""B"" 1D"
98072,97492,38932396,4500.0,6350.0,20000,2007-03-21,31.16510373,-103.42725048,Shallow,"OSPREY ""9"" 9"
125700,126771,3332717,,,30000,2024-08-16,32.575775,-101.294166,Shallow,GRIFFIN 61 SWD 2
72460,104293,31700173,4202.0,4668.0,6000,2011-11-22,32.10043888,-101.85962237,Shallow,"YATER, MILT 1"
73228,109149,30132040,4650.0,8000.0,40000,2014-01-14,31.99280254,-103.60872475,Shallow,EXCELSIOR 12 SWD 2
76054,107144,13542143,4300.0,6000.0,30000,2013-03-22,31.84974073,-102.30776958,Shallow,FIREBIRD ECTOR SWD 1
77354,96428,17300770,3710.0,4950.0,25000,2006-05-22,31.69530069,-101.69397333,Shallow,"BOYD, FANNIE 1SW"
77422,104765,22736932,3446.0,4540.0,30000,2012-03-05,32.105919,-101.638531,Shallow,LOMAX SWD 2D
77649,110321,38934622,4000.0,7000.0,25000,2014-07-03,31.28217027,-103.39687568,Shallow,DEEP SIX 2R
78401,110857,38938652,4900.0,6200.0,25000,2014-09-17,31.324599,-103.247344,Shallow,1450 SWD 1
78544,105497,31737768,3600.0,4100.0,10000,2012-08-06,32.29898743,-101.70570625,Shallow,WILKINSON RANCH 2D
98331,114777,38935552,4200.0,6250.0,40000,2017-01-03,31.61942675,-103.52286924,Shallow,LONGFELLOW 1DR
98365,114993,10933071,2500.0,5000.0,30000,2017-03-13,31.57716872,-104.12614302,Shallow,MULE DEER SWD 1
98506,118242,31741471,3850.0,5100.0,20000,2018-09-12,32.498482,-101.888537,Shallow,FLOWER GROVE SWD 1
98672,109530,31738856,4650.0,5400.0,10000,2014-03-03,32.1227628,-102.14792791,Shallow,SOUTH CURTIS RANCH 2130WD
98899,111893,346984,4775.0,6970.0,20000,2015-01-27,32.44097978,-102.29125694,Shallow,UL BEEKEEPER SWD 1
99426,107461,31738454,4550.0,5400.0,18000,2013-05-10,32.265825,-102.13140179,Shallow,SCHARBAUER RANCH 3D
100267,108857,22737531,3650.0,4095.0,10000,2013-12-05,32.2985386,-101.62835123,Shallow,CLAPTON 1WD
100553,109676,31739503,4150.0,4900.0,20000,2014-03-21,32.22157671,-101.93833361,Shallow,"SALE, J. C. 1D"
100737,114872,38935568,4200.0,6250.0,40000,2017-02-06,31.63691662,-103.53506625,Shallow,WILD COW 1D
100819,118896,32943477,3700.0,5500.0,30000,2019-07-15,32.05210225,-101.90117039,Shallow,"EPLEY, L. B. 19D"
100996,120328,31742978,3575.0,5275.0,25000,2020-01-10,32.4090459,-101.7409109,Shallow,GORGON 2
101698,101411,31735695,4300.0,5675.0,10000,2010-02-03,32.47072255,-101.88005072,Shallow,FLOWER GROVE SWD 1
101823,94449,307100,4860.0,7000.0,4000,2004-08-26,32.45322568,-102.33608047,Shallow,"STATE OF TEXAS ""BV"" 1"
102105,27275,21931422,1800.0,2200.0,7700,1975-01-07,33.46744722,-102.55876242,Shallow,SLAUGHTER GASOLINE PLANT SWD 3
102418,109934,38934040,5000.0,6500.0,20000,2014-04-29,31.17847169,-103.37857869,Shallow,GINGER GRANT 1WD
102825,108804,31739136,4650.0,5265.0,25000,2013-12-02,32.2002603,-102.0998996,Shallow,LOTTIE 2D
102884,115891,37139680,5920.0,7850.0,20000,2018-01-03,31.159058,-103.098794,Shallow,BRADEN SWD 2
103359,113515,10932910,2800.0,3800.0,15000,2016-02-16,31.84060076,-104.09787397,Shallow,ROADRUNNER 18 SWD 4
104013,116999,38936584,4825.0,7050.0,10000,2018-10-14,31.241696,-103.564039,Shallow,RIFLEMAN 1D
104731,116387,10933348,2345.0,4535.0,20000,2018-06-13,31.7804651,-104.3285541,Shallow,MISS STEIN 37 1V
78569,115433,38936257,3360.0,6000.0,20000,2017-07-26,31.80000703,-103.82121813,Shallow,RIVERSIDE 21601 SWD #1 1
78783,110114,31739393,4800.0,5550.0,20000,2014-05-28,32.38816064,-102.17993801,Shallow,UNIVERSITY SWD D1
79160,112977,10932848,2580.0,4900.0,20000,2015-10-01,31.7562617,-104.25433929,Shallow,DOUBLE C SWD 1
80639,104292,31700172,4150.0,4570.0,6000,2011-11-22,32.12891424,-101.8690691,Shallow,"MCADAMS, GARNER 2"
80648,117805,31742384,3450.0,5200.0,20000,2019-02-21,32.33909427,-101.87790955,Shallow,RUBY SWD 1
82820,108017,22737680,3700.0,6000.0,20000,2013-08-27,32.40897866,-101.60605869,Shallow,KNOTT SWD 1
82979,119225,31742496,10500.0,13000.0,10000,2019-09-23,32.12035,-102.006281,Shallow,BALL PEIN 1D
83354,105860,38933540,5955.0,6619.0,15000,2012-10-22,31.37105298,-103.24690317,Shallow,JANE M GRAVES UNIT 'SWD' 1
83690,112360,32940491,5060.0,5650.0,15000,2015-04-16,31.72950581,-102.0138,Shallow,BRYANT RANCH 10 SWD 1WD
85562,82402,11532730,4213.0,5788.0,2000,1995-02-17,32.64974412,-102.04112398,Shallow,HOMER 1
85580,112299,32939929,4450.0,5120.0,20000,2015-04-01,31.87069874,-102.11940472,Shallow,"SCHARBAUER, C., JR. 37SW"
85635,113987,10932950,2700.0,4630.0,30000,2016-06-30,31.6710275,-104.26398497,Shallow,H. M. PHILLIPS STATE 94 1D
86439,93586,32901967,4050.0,4624.0,20000,2004-01-05,31.891427,-101.872328,Shallow,"COLEMAN, BEULAH SWD 2"
86682,113496,46140306,3930.0,5500.0,20000,2016-02-09,31.62491444,-101.80637112,Shallow,EGGEMEYER 30 SWD 1
87182,116173,38936536,5211.0,6460.0,15000,2018-03-28,31.173788,-103.352445,Shallow,REEVES TXL FEE T8-50-5 2SW
88002,103258,11533417,4000.0,5300.0,30000,2011-06-08,32.531564,-102.16874,Shallow,115 SWD 1
88277,107452,31738378,4050.0,4600.0,20000,2013-05-07,32.30694997,-101.84402508,Shallow,GASKINS 38W
88293,111536,37139664,6000.0,7500.0,20000,2014-12-16,31.15901944,-103.11890833,Shallow,SABLE SWD 1
90267,118260,22740241,2750.0,5000.0,20000,2019-04-23,32.371974,-101.506822,Shallow,MCNEW 2D
90851,122673,46132064,0.0,11280.0,30000,2020-04-28,31.316511,-101.813237,Shallow,ARCO UNIVERSITY 1
90869,119433,32931636,4200.0,5200.0,25000,2019-10-29,32.079208,-102.01602,Shallow,SHENANDOAH BAR M SWD 2
91814,112978,10932849,2670.0,4921.0,20000,2015-10-01,31.74764785,-104.22342868,Shallow,DOUBLE C SWD 2
92014,84425,32933432,4600.0,5700.0,12500,1996-03-29,31.765326,-101.943658,Shallow,MIDLAND 'AT' FEE 9
92273,116603,37139719,6000.0,7900.0,24000,2018-08-10,31.173109,-103.138028,Shallow,MANDUJANO BROS SWD 1
92330,116840,10933387,2750.0,3700.0,20000,2018-09-29,31.566552,-104.235181,Shallow,WISE FEE SWD 26 1
104797,116771,31741307,3560.0,4700.0,30000,2018-09-18,32.252603,-101.7898156,Shallow,WADDELL 18 2D
105340,112545,31740243,3800.0,4800.0,25000,2015-06-25,32.26889325,-101.84474734,Shallow,FREDA'S SWD 1
105590,113606,10932341,2907.0,5200.0,30000,2016-03-14,31.68429363,-104.18376198,Shallow,RUSTLER HILLS STATE 111-8 SWD 1
106160,105010,47536011,5350.0,6420.0,40000,2012-04-11,31.641028,-103.4915,Shallow,STELLA JANE SWD 1
106844,110642,10336422,4650.0,7000.0,25000,2014-08-07,31.63795134,-102.33101862,Shallow,CRANE SWD 1
108132,116495,10933253,2900.0,6200.0,40000,2018-07-17,31.5839127,-104.0686609,Shallow,PENNER SWD 1
108189,113736,38935194,3100.0,6450.0,30000,2016-04-22,31.6211306,-104.01841814,Shallow,BROKEN SPOKE SWD 1
108257,106803,31737999,3950.0,5290.0,25000,2013-02-01,32.309397,-101.915417,Shallow,MCDREAUX 2 1
96458,118054,13502802,5200.0,6250.0,12000,2019-03-26,32.03497042,-102.50606663,Shallow,NORTH COWDEN UNIT 231WD
97460,112278,37132366,5350.0,8000.0,20000,2015-03-26,31.08812,-103.20604,Shallow,ZAUK 39 1SW
97780,109641,31739073,4650.0,6100.0,10000,2014-03-19,32.18019818,-102.18705271,Shallow,MABEE 139 919WD
97803,109719,31739425,4150.0,4850.0,20000,2014-03-27,32.19596195,-101.97033673,Shallow,SALE RANCH -L- 2D
97828,105122,32937866,4825.0,4995.0,20000,2012-05-14,32.03216619,-102.17229103,Shallow,ROBBIE 24
98378,115039,38935708,3500.0,6000.0,15000,2017-03-22,31.75974248,-103.8495226,Shallow,BLACKTOP 21601 SWD 1W
108568,121185,22740627,2900.0,5650.0,25000,2020-02-11,32.47095648,-101.3951227,Shallow,CAO 1R
109175,109778,47536617,6500.0,8800.0,30000,2014-04-09,31.4390476,-103.2793,Shallow,ARCO 33-28 20D
110429,104215,38933158,4500.0,7500.0,25000,2011-11-03,31.368177,-103.53122485,Shallow,PECOS SWD 1
110504,110984,38934418,6050.0,7800.0,20000,2014-10-20,31.17063183,-103.20427502,Shallow,SALTY BRIGHAM 10 1SW
112099,116449,10933281,2590.0,4900.0,20000,2018-07-09,31.7332926,-104.2516104,Shallow,DOUBLE C SWD 3
112862,110971,13543153,4320.0,5440.0,10000,2014-10-08,32.04637021,-102.79860512,Shallow,COLE 1WD
113103,115872,31740873,3700.0,5400.0,25000,2017-12-20,32.3560922,-101.7851159,Shallow,SULPHUR DRAW SWD 1
98671,109513,37139270,5300.0,6700.0,25000,2014-02-27,31.11599326,-103.06759203,Shallow,SUTER FARMS SWD 1
98814,115299,38935112,4000.0,4800.0,25000,2017-06-05,31.56758378,-104.00925556,Shallow,ALLMAN 25 SWD 1
101106,113646,10932340,2700.0,5500.0,20000,2016-03-24,31.658908,-104.120206,Shallow,RUSTLER HILLS STATE 111-14 SWD 1
101724,84813,22734940,3460.0,6500.0,6000,1996-04-29,32.27360985,-101.68896271,Shallow,ALLAR 1D
102885,115901,38936325,4200.0,6450.0,30000,2018-01-05,31.58417028,-103.59324002,Shallow,DUNIGAN 1D
103335,104258,38933022,2900.0,5000.0,20000,2011-11-15,31.86196156,-103.93273659,Shallow,ORLA KESSLER SWD 1
113412,115569,38936113,4200.0,6450.0,30000,2017-09-01,31.59948542,-103.65501753,Shallow,VICTORY 1D
113612,112993,38934925,3200.0,4400.0,25000,2015-10-06,31.58041666,-104.05151949,Shallow,STATE GATEWAY 21 SWD 1
113655,115641,32941757,4550.0,6000.0,15000,2017-09-19,31.85642127,-102.06015868,Shallow,MORELAND 4 2W
115559,115557,37139568,5900.0,7623.0,24000,2017-08-30,31.096302,-103.064722,Shallow,GSL SWD 26 1
117306,121760,32944148,4200.0,6000.0,30000,2020-03-05,32.054895,-101.935272,Shallow,WAPITI SWD 1
117456,119372,47538536,7105.0,8305.0,20000,2019-10-16,31.431788,-103.292128,Shallow,ARCO STATE 29D
118208,118215,31743930,3450.0,5200.0,20000,2019-04-19,32.3448406,-101.8803573,Shallow,RUBY SWD 2
119121,118821,32943528,3700.0,5100.0,30000,2019-07-07,32.0367123,-101.8901101,Shallow,"OLDHAM, IDA MAE -E- 5D"
105423,115696,38936152,4000.0,6450.0,50000,2017-10-13,31.639248,-103.68302342,Shallow,HORNS DOWN 1D
105618,103778,38933055,5000.0,6500.0,15000,2011-09-09,31.23824225,-103.44288578,Shallow,CHEVRON MINERALS 29 10SW
105757,108301,46138753,4600.0,5380.0,10000,2013-10-16,31.63963591,-102.31023054,Shallow,"FOUR CORNERS TXL FEE ""C"" SWD 1SW"
106645,107154,47500830,5850.0,7210.0,26500,2013-03-25,31.43298,-103.226904,Shallow,MILLER 4WD
106768,106396,13542043,4900.0,5600.0,20000,2013-01-16,31.95431798,-102.32014526,Shallow,PARKS BELL SWD 4101
107488,105146,30131671,4950.0,6055.0,20000,2012-05-14,31.8116345,-103.5592209,Shallow,DIMMIT 28 1D
119371,116455,38934277,4000.0,6900.0,20000,2018-07-10,31.414528,-103.6545132,Shallow,DAVID TRIMBLE 13 1H
120641,119517,13543951,3800.0,6500.0,20000,2019-11-08,31.699274,-102.32207,Shallow,CHARLOTTE SWD 1
122381,124617,47538287,4775.0,7950.0,20000,2021-03-05,31.517152,-103.382581,Shallow,COWBOY COUNTRY SWD 1
122874,101019,31735666,3650.0,4600.0,1200,2009-08-17,32.267261,-101.70491,Shallow,"KEATON ""D"" 9"
123515,105473,38933353,5150.0,7760.0,15000,2012-08-01,31.28423122,-103.35153934,Shallow,MARIINSKY STATE  8 19
123810,124792,10933663,2650.0,5900.0,20000,2021-07-22,31.75354988,-104.13783344,Shallow,I TAKE IT ALL C SWD 2
123849,124791,10933662,2650.0,5900.0,20000,2021-07-22,31.75367483,-104.14958099,Shallow,I TAKE IT ALL C SWD 1
108081,123564,30135107,4200.0,7000.0,40000,2020-07-10,31.875783,-103.709029,Shallow,VJ SWD 7
108417,109721,31739197,4250.0,5300.0,20000,2014-03-27,32.36685877,-101.90559593,Shallow,FRYAR 9 SWD 1WD
108426,104336,31737247,4500.0,5050.0,12000,2011-11-29,32.160267,-102.150941,Shallow,JOHNSON RANCH 1000SW
108815,120669,10933537,3050.0,6000.0,30000,2020-01-27,31.64438519,-104.096626,Shallow,JAVELINA SWD 1
108819,105043,31737198,3000.0,4475.0,20000,2012-04-19,32.3877179,-101.7025867,Shallow,KNOTT 1
109044,109649,32938643,4650.0,6000.0,10000,2014-03-19,32.07718826,-102.11120132,Shallow,SOUTH CURTIS RANCH 1026WD
110816,107018,30131859,4350.0,6050.0,20000,2013-03-04,31.69947194,-103.56006326,Shallow,RED BULL 1-72 1D
110921,104287,10932442,2750.0,3102.0,10000,2011-11-21,31.70535262,-104.27430915,Shallow,SAN SABA SWD STATE 1
111139,107109,32938718,4400.0,5400.0,27500,2013-03-18,31.91991803,-102.20130592,Shallow,MIDLAND SW 1
111198,115895,38936668,4130.0,6200.0,20000,2018-01-04,31.69658333,-103.64313333,Shallow,ARPENT 21602 SWD #2 2
111339,117554,38938009,5300.0,7800.0,20000,2019-01-03,31.399573,-103.619335,Shallow,BEAVER SWD 1
111439,112359,32940490,5060.0,5650.0,25000,2015-04-16,31.7786952,-102.02565317,Shallow,BRYANT RANCH 37 SWD 2
112100,116450,10933282,2580.0,4900.0,20000,2018-07-09,31.7464918,-104.2404028,Shallow,DOUBLE C SWD 4
112861,110946,31740035,4725.0,6830.0,30000,2014-10-02,32.2942082,-101.828288,Shallow,ROBERTSON ROJO SWD 1
124035,119421,38939739,,,20000,2019-10-28,31.674272,-104.038487,Shallow,CENTRAL 27 1D
124108,125183,10933816,,,30000,2022-04-04,31.964707,-104.131415,Shallow,ASSAULT 14 SWD 11
124110,125185,47538385,,,40000,2022-04-05,31.6378,-103.36799,Shallow,UL - PEP SWD 1
124126,125201,10933825,,,36000,2022-04-21,31.95317723,-104.2327545,Shallow,DR BLK60 T1S S23 DMG SWD 1
124219,125294,31744343,,,10000,2022-06-09,32.148228,-102.02175,Shallow,SOCKET 1D
124326,125401,31745124,,,30000,2022-08-03,32.243168,-102.0448388,Shallow,PIRANHA SWD 2D
124367,125442,10934153,,,40000,2022-08-22,31.9718539,-104.16200065,Shallow,OWL ROKER SWD 1
124453,125528,32946501,,,30000,2022-10-07,31.79506033,-101.97614873,Shallow,BIG GULP 34 SWD 2D
124458,125533,10932658,,,20000,2022-10-10,31.92528515,-104.27705229,Shallow,DR STATE WISE UNIT 1 SWD 2803H
124737,125925,11533912,4410.0,6900.0,40000,2023-05-26,32.5322625,-101.9441891,Shallow,BOKAR 34 SWD 2 2
124746,126090,31745827,,,20000,2023-08-08,32.40828353,-102.1103421,Shallow,CORSICA SWD 2 2
124803,125862,17338945,,,20000,2023-04-28,31.89031239,-101.6162952,Shallow,ROBERT ANDERSON 1D
124828,125889,30133894,,,20000,2023-05-10,31.99287172,-103.4221275,Shallow,AERMOTOR SWD 2
124903,125967,38940369,,,20000,2023-06-14,31.771871,-103.926414,Shallow,BISHOP 57-T2-47 SWD 727
124912,125976,38940443,,,30000,2023-06-15,31.799179,-103.936343,Shallow,BISHOP 57-T2-35 SWD 729B
113095,102460,11533384,3500.0,7000.0,20000,2011-02-08,32.52609117,-102.18683267,Shallow,DAWSON SWD 1
113097,106088,38932764,4098.0,7041.0,20000,2012-11-30,31.76512943,-103.95799647,Shallow,FORTUNE 57-3 1
113163,111717,31740045,5350.0,6750.0,25000,2015-01-12,32.21092435,-102.14773813,Shallow,MARTIN SWD 2
113411,115568,38936096,4200.0,6450.0,30000,2017-09-01,31.60300532,-103.62867031,Shallow,CHECKERS 1D
113640,112565,31740194,4200.0,6000.0,30000,2015-06-30,32.3455247,-102.01419252,Shallow,JONES-HOLTON SWD 3D
113679,115770,38936581,4100.0,6200.0,20000,2017-11-14,31.65609084,-103.67119991,Shallow,PIVOT 21602 34 SWD 1
115560,115558,37139563,5900.0,7694.0,24000,2017-08-30,31.057614,-103.064012,Shallow,GSL SWD 20 1
124969,126034,17338959,,,10000,2023-07-06,31.875634,-101.730277,Shallow,CORNWALLIS 1D
125026,126093,10934154,,,30000,2023-08-08,31.97173908,-104.1619932,Shallow,OWL ROKER SWD 2
125055,126122,32946373,,,10000,2023-08-24,31.902258,-101.898264,Shallow,MBC 2D
125160,126230,49534975,,,24500,2023-10-23,31.69295,-102.9886,Shallow,CAPTAIN STEGERMAIN 202SD
125178,126248,38940475,,,40000,2023-11-02,31.611229,-103.692597,Shallow,DBM 54-4-5 1D
125196,126266,31745712,,,30000,2023-11-15,32.11568,-101.87073,Shallow,BELLA SWD 1
125287,126358,31745832,,,10000,2024-01-10,32.2430156,-101.8361998,Shallow,DWARF RED SWD 1
125296,126367,10933727,,,15000,2024-01-12,31.326664,-103.62936,Shallow,F C SWD B 2
125303,126374,17339083,,,20000,2024-01-17,31.881467,-101.645094,Shallow,VERA CRUZ 1D
125462,126533,31746005,,,30000,2024-04-08,32.1862363,-101.9994069,Shallow,MCMORRIES 19 SWD 1D
115978,117210,31742072,3800.0,4240.0,30000,2018-11-09,32.21459739,-101.76845381,Shallow,QUAIL SWD 2
117359,108110,46138686,4350.0,5410.0,15000,2013-09-16,31.5315992,-102.30574058,Shallow,MCELROY RANCH CO - F - SWD 31D
117434,112538,32940579,5060.0,5650.0,15000,2015-06-22,31.770335,-102.025522,Shallow,BRYANT RANCH 44 SWD 1
117523,91134,32934596,4800.0,5400.0,6000,2001-07-10,31.69870779,-101.97904898,Shallow,BENGE CORNER 1D
119127,118880,37139771,6000.0,8100.0,10000,2019-07-14,31.102115,-103.258095,Shallow,LINDSAY 1D
119370,116454,38340163,3000.0,6300.0,30000,2018-07-10,31.401776,-101.730875,Shallow,ESPINOZA 10 1SW
119388,116514,47537674,6500.0,8200.0,30000,2018-07-20,31.435014,-103.307794,Shallow,SECTION 57 20D
125471,126542,3332710,,,30000,2024-04-12,32.592178,-101.298935,Shallow,GRIFFIN 64 SWD 1
125505,126576,47538744,,,40000,2024-04-30,31.625023,-103.363759,Shallow,PARKER SWD 2
125512,126583,348947,,,35000,2024-05-06,32.1512575,-102.9812028,Shallow,B AND B SWD 21 2
125546,126617,31746188,,,25000,2024-05-29,32.2164881,-101.82332,Shallow,GIPPER SWD 1
125578,126649,38341724,,,20000,2024-06-05,31.20818,-101.392809,Shallow,SELTZER SWD 199 1D
119981,119482,10933517,3200.0,6150.0,30000,2019-11-05,31.62678541,-104.06364573,Shallow,RINGTAIL SWD 1
119999,103766,31736883,4700.0,5600.0,10000,2011-09-08,32.14028697,-102.12691642,Shallow,SOUTH CURTIS RANCH 1416D
120163,114887,32941805,4390.0,5600.0,20000,2017-02-07,31.97540044,-102.10056439,Shallow,WINDOWPANE SWD 1D
122021,110975,31739973,4670.0,6660.0,25000,2014-10-09,32.22166513,-102.10904417,Shallow,ROADRUNNER 349 1
122603,124500,22700000,9570.0,10930.0,30000,2020-12-08,32.4409191,-101.3922651,Shallow,IDEN 24 SWD 1
123191,103018,38932791,5000.0,6500.0,15000,2011-04-27,31.28126105,-103.34509337,Shallow,MARIINSKY STATE  8 2W
123282,103541,11532725,4300.0,5270.0,25000,2011-08-04,32.60156,-101.745196,Shallow,BURNS 27 SWD 1
123643,124838,31744997,3950.0,7000.0,10000,2021-08-23,32.316444,-101.868018,Shallow,BISON 2 SWD 1
123675,124949,22741186,10240.0,11350.0,10000,2021-11-04,32.24992,-101.608093,Shallow,AVAMPATO 1D
123818,124850,38939632,3050.0,6400.0,20000,2021-09-01,31.73654,-103.944768,Shallow,CAUSEWAY SWD 1
123848,124790,10933534,3100.0,6050.0,30000,2021-07-16,31.60626695,-104.07318228,Shallow,ARMADILLO SWD 1
123891,124997,31743810,3974.0,4990.0,24999,2021-12-07,32.16917803,-101.90302974,Shallow,CAYENNE 37 1D
124000,124996,31743811,3920.0,4920.0,20000,2021-12-07,32.22082599,-101.86317701,Shallow,CORIANDER 21 1D
124032,125102,32945395,4860.0,6230.0,20000,2022-02-10,31.974099,-102.2167833,Shallow,RATTLER 2D
124107,125182,10933820,,,30000,2022-04-04,31.947242,-104.128579,Shallow,BARBARO 23 SWD 10
124127,125202,10933824,,,24000,2022-04-25,31.93303462,-104.2574669,Shallow,DR BLK60 T1S S27 DMG SWD 1
124175,125250,10933821,,,23000,2022-05-17,31.92252148,-104.27487102,Shallow,DR BLK60 T1S S33 DMG SWD 1
124202,125277,31744426,,,30000,2022-05-31,32.1333802,-101.9668483,Shallow,NAUTILUS SWD 1D
124336,125411,31744345,,,10000,2022-08-09,32.161433,-102.026098,Shallow,WRENCH 1D
124352,125427,31744894,,,20000,2022-08-15,32.2884857,-101.8705638,Shallow,CORFU SWD 2
124370,125445,31743910,,,20000,2022-08-23,32.4166003,-101.7703001,Shallow,BRUMLEY 62 SWD 2D
124418,125493,10933860,,,30000,2022-09-20,31.903832,-104.083605,Shallow,HAY MARTIN DMG SWD 6
124525,125600,31744964,,,20000,2022-11-17,32.18640398,-101.87952586,Shallow,MTX SWD 1
124627,125702,32946556,,,30000,2023-01-13,31.863417,-102.040691,Shallow,BLUEBONNET SWD 1
124734,125869,13543966,5645.0,6730.0,20000,2023-05-02,32.005481,-102.430979,Shallow,RATLIFF RED SWD 1
124736,125924,11533911,4375.0,7525.0,40000,2023-05-26,32.538702,-101.944504,Shallow,BOKAR 34 SWD 1
124745,125886,17338946,2249.0,3395.0,20000,2023-05-05,32.050994,-101.474028,Shallow,TRAXTON TURTLE 2D
124802,125861,17338944,,,20000,2023-04-28,31.876975,-101.630786,Shallow,J RIP FORD 1D
